Timestamp,HR,RR,unix_time
2023/11/4 19:39:12,91,0.687,1699126752.0
2023/11/4 19:39:13,90,0.693,1699126753.0
2023/11/4 19:39:14,89,0.685,1699126754.0
2023/11/4 19:39:15,89,0.693,1699126755.0
2023/11/4 19:39:16,88,0.688,1699126756.0
2023/11/4 19:39:17,88,0.693,1699126757.0
2023/11/4 19:39:18,88,0.69,1699126758.0
2023/11/4 19:39:19,88,0.7,1699126759.0
2023/11/4 19:39:20,87,0.687,1699126760.0
2023/11/4 19:39:21,87,0.691,1699126761.0
2023/11/4 19:39:22,87,0.687,1699126762.0
2023/11/4 19:39:23,87,0.689,1699126763.0
2023/11/4 19:39:24,87,0.68,1699126764.0
2023/11/4 19:39:25,88,0.67,1699126765.0
2023/11/4 19:39:26,88,0.658,1699126766.0
2023/11/4 19:39:27,88,0.664,1699126767.0
2023/11/4 19:39:28,89,0.658,1699126768.0
2023/11/4 19:39:29,89,0.664,1699126769.0
2023/11/4 19:39:30,89,0.673,1699126770.0
2023/11/4 19:39:31,89,0.661,1699126771.0
2023/11/4 19:39:32,90,0.677,1699126772.0
2023/11/4 19:39:33,90,0.665,1699126773.0
2023/11/4 19:39:34,90,0.651,1699126774.0
2023/11/4 19:39:35,90,0.656,1699126775.0
2023/11/4 19:39:36,90,0.641,1699126776.0
2023/11/4 19:39:37,91,0.641,1699126777.0
2023/11/4 19:39:38,92,0.644,1699126778.0
2023/11/4 19:39:39,92,0.651,1699126779.0
2023/11/4 19:39:40,92,0.661,1699126780.0
2023/11/4 19:39:41,92,0.662,1699126781.0
2023/11/4 19:39:42,91,0.68,1699126782.0
2023/11/4 19:39:43,91,0.68,1699126783.0
2023/11/4 19:39:44,90,0.705,1699126784.0
2023/11/4 19:39:45,90,0.707,1699126785.0
2023/11/4 19:39:46,89,0.714,1699126786.0
2023/11/4 19:39:47,88,0.711,1699126787.0
2023/11/4 19:39:48,87,0.708,1699126788.0
2023/11/4 19:39:49,87,0.688,1699126789.0
2023/11/4 19:39:50,87,0.686,1699126790.0
2023/11/4 19:39:51,87,0.729,1699126791.0
2023/11/4 19:40:01,82,0.731,1699126801.0
2023/11/4 19:40:02,82,0.734,1699126802.0
2023/11/4 19:40:03,82,0.731,1699126803.0
2023/11/4 19:40:04,82,0.745,1699126804.0
2023/11/4 19:40:05,82,0.745,1699126805.0
2023/11/4 19:40:06,82,0.751,1699126806.0
2023/11/4 19:40:07,81,0.732,1699126807.0
2023/11/4 19:40:08,81,0.734,1699126808.0
2023/11/4 19:40:09,82,0.724,1699126809.0
2023/11/4 19:40:10,82,0.734,1699126810.0
2023/11/4 19:40:11,82,0.727,1699126811.0
2023/11/4 19:40:12,82,0.735,1699126812.0
2023/11/4 19:40:13,82,0.73,1699126813.0
2023/11/4 19:40:14,82,0.722,1699126814.0
2023/11/4 19:40:15,82,0.709,1699126815.0
2023/11/4 19:40:16,82,0.712,1699126816.0
2023/11/4 19:40:17,83,0.709,1699126817.0
2023/11/4 19:40:18,83,0.717,1699126818.0
2023/11/4 19:40:19,83,0.706,1699126819.0
2023/11/4 19:40:20,83,0.712,1699126820.0
2023/11/4 19:40:21,84,0.714,1699126821.0
2023/11/4 19:40:22,84,0.738,1699126822.0
2023/11/4 19:40:23,83,0.729,1699126823.0
2023/11/4 19:40:24,83,0.753,1699126824.0
2023/11/4 19:40:25,83,0.74,1699126825.0
2023/11/4 19:40:26,82,0.746,1699126826.0
2023/11/4 19:40:27,82,0.729,1699126827.0
2023/11/4 19:40:28,82,0.737,1699126828.0
2023/11/4 19:40:29,82,0.726,1699126829.0
2023/11/4 19:40:30,82,0.72,1699126830.0
2023/11/4 19:40:31,82,0.697,1699126831.0
2023/11/4 19:40:32,83,0.72,1699126832.0
2023/11/4 19:40:33,83,0.718,1699126833.0
2023/11/4 19:40:34,83,0.736,1699126834.0
2023/11/4 19:40:35,83,0.718,1699126835.0
2023/11/4 19:40:36,83,0.729,1699126836.0
2023/11/4 19:40:37,83,0.712,1699126837.0
2023/11/4 19:40:38,83,0.724,1699126838.0
2023/11/4 19:40:39,83,0.714,1699126839.0
2023/11/4 19:40:40,83,0.706,1699126840.0
2023/11/4 19:40:41,83,0.695,1699126841.0
2023/11/4 19:40:42,84,0.686,1699126842.0
2023/11/4 19:40:43,84,0.681,1699126843.0
2023/11/4 19:40:44,85,0.666,1699126844.0
2023/11/4 19:40:45,86,0.669,1699126845.0
2023/11/4 19:40:46,87,0.659,1699126846.0
2023/11/4 19:40:47,87,0.661,1699126847.0
2023/11/4 19:40:48,88,0.665,1699126848.0
2023/11/4 19:40:49,88,0.67,1699126849.0
2023/11/4 19:40:50,89,0.659,1699126850.0
2023/11/4 19:40:51,89,0.66,1699126851.0
2023/11/4 19:40:52,90,0.656,1699126852.0
2023/11/4 19:40:53,90,0.662,1699126853.0
2023/11/4 19:40:54,90,0.698,1699126854.0
2023/11/4 19:40:55,89,0.689,1699126855.0
2023/11/4 19:40:56,89,0.705,1699126856.0
2023/11/4 19:40:57,88,0.701,1699126857.0
2023/11/4 19:40:58,88,0.696,1699126858.0
2023/11/4 19:40:59,87,0.684,1699126859.0
2023/11/4 19:41:00,87,0.676,1699126860.0
2023/11/4 19:41:01,87,0.677,1699126861.0
2023/11/4 19:41:02,88,0.692,1699126862.0
2023/11/4 19:41:03,87,0.693,1699126863.0
2023/11/4 19:41:04,87,0.692,1699126864.0
2023/11/4 19:41:05,87,0.703,1699126865.0
2023/11/4 19:41:06,87,0.688,1699126866.0
2023/11/4 19:41:07,87,0.692,1699126867.0
2023/11/4 19:41:08,87,0.676,1699126868.0
2023/11/4 19:41:09,87,0.674,1699126869.0
2023/11/4 19:41:10,88,0.681,1699126870.0
2023/11/4 19:41:11,88,0.693,1699126871.0
2023/11/4 19:41:12,88,0.695,1699126872.0
2023/11/4 19:41:13,87,0.714,1699126873.0
2023/11/4 19:41:14,87,0.722,1699126874.0
2023/11/4 19:41:15,86,0.719,1699126875.0
2023/11/4 19:41:16,86,0.726,1699126876.0
2023/11/4 19:41:17,85,0.707,1699126877.0
2023/11/4 19:41:18,85,0.721,1699126878.0
2023/11/4 19:41:19,85,0.722,1699126879.0
2023/11/4 19:41:20,85,0.72,1699126880.0
2023/11/4 19:41:21,84,0.736,1699126881.0
2023/11/4 19:41:22,84,0.75,1699126882.0
2023/11/4 19:41:23,83,0.744,1699126883.0
2023/11/4 19:41:24,83,0.755,1699126884.0
2023/11/4 19:41:25,83,0.736,1699126885.0
2023/11/4 19:41:26,82,0.744,1699126886.0
2023/11/4 19:41:27,82,0.726,1699126887.0
2023/11/4 19:41:28,82,0.729,1699126888.0
2023/11/4 19:41:29,82,0.726,1699126889.0
2023/11/4 19:41:30,82,0.738,1699126890.0
2023/11/4 19:41:31,82,0.725,1699126891.0
2023/11/4 19:41:32,82,0.738,1699126892.0
2023/11/4 19:41:33,82,0.738,1699126893.0
2023/11/4 19:41:34,82,0.746,1699126894.0
2023/11/4 19:41:35,82,0.729,1699126895.0
2023/11/4 19:41:36,82,0.732,1699126896.0
2023/11/4 19:41:37,82,0.718,1699126897.0
2023/11/4 19:41:38,82,0.723,1699126898.0
2023/11/4 19:41:39,82,0.73,1699126899.0
2023/11/4 19:41:40,82,0.724,1699126900.0
2023/11/4 19:41:41,82,0.717,1699126901.0
2023/11/4 19:41:42,82,0.713,1699126902.0
2023/11/4 19:41:43,83,0.703,1699126903.0
2023/11/4 19:41:44,83,0.686,1699126904.0
2023/11/4 19:41:45,84,0.678,1699126905.0
2023/11/4 19:41:46,85,0.671,1699126906.0
2023/11/4 19:41:47,85,0.686,1699126907.0
2023/11/4 19:41:48,86,0.689,1699126908.0
2023/11/4 19:41:49,86,0.691,1699126909.0
2023/11/4 19:41:50,86,0.71,1699126910.0
2023/11/4 19:41:51,86,0.71,1699126911.0
2023/11/4 19:41:52,85,0.713,1699126912.0
2023/11/4 19:41:53,85,0.688,1699126913.0
2023/11/4 19:41:54,85,0.688,1699126914.0
2023/11/4 19:41:55,86,0.676,1699126915.0
2023/11/4 19:41:56,86,0.681,1699126916.0
2023/11/4 19:41:57,87,0.716,1699126917.0
2023/11/4 19:41:58,86,0.713,1699126918.0
2023/11/4 19:41:59,86,0.722,1699126919.0
2023/11/4 19:42:00,85,0.727,1699126920.0
2023/11/4 19:42:01,85,0.725,1699126921.0
2023/11/4 19:42:02,85,0.732,1699126922.0
2023/11/4 19:42:03,84,0.725,1699126923.0
2023/11/4 19:42:04,84,0.727,1699126924.0
2023/11/4 19:42:05,84,0.729,1699126925.0
2023/11/4 19:42:06,83,0.732,1699126926.0
2023/11/4 19:42:07,83,0.737,1699126927.0
2023/11/4 19:42:08,83,0.739,1699126928.0
2023/11/4 19:42:09,83,0.737,1699126929.0
2023/11/4 19:42:10,83,0.734,1699126930.0
2023/11/4 19:42:11,82,0.754,1699126931.0
2023/11/4 19:42:12,82,0.729,1699126932.0
2023/11/4 19:42:13,82,0.736,1699126933.0
2023/11/4 19:42:14,82,0.73,1699126934.0
2023/11/4 19:42:15,82,0.718,1699126935.0
2023/11/4 19:42:16,82,0.729,1699126936.0
2023/11/4 19:42:17,82,0.729,1699126937.0
2023/11/4 19:42:18,82,0.726,1699126938.0
2023/11/4 19:42:19,82,0.743,1699126939.0
2023/11/4 19:42:20,82,0.733,1699126940.0
2023/11/4 19:42:21,82,0.755,1699126941.0
2023/11/4 19:42:22,82,0.753,1699126942.0
2023/11/4 19:42:32,83,0.698,1699126952.0
2023/11/4 19:42:33,83,0.7,1699126953.0
2023/11/4 19:42:34,83,0.691,1699126954.0
2023/11/4 19:42:35,84,0.698,1699126955.0
2023/11/4 19:42:36,84,0.693,1699126956.0
2023/11/4 19:42:37,85,0.693,1699126957.0
2023/11/4 19:42:38,85,0.705,1699126958.0
2023/11/4 19:42:39,85,0.709,1699126959.0
2023/11/4 19:42:40,85,0.712,1699126960.0
2023/11/4 19:42:41,85,0.712,1699126961.0
2023/11/4 19:42:42,85,0.714,1699126962.0
2023/11/4 19:42:43,85,0.71,1699126963.0
2023/11/4 19:42:44,85,0.719,1699126964.0
2023/11/4 19:42:45,84,0.71,1699126965.0
2023/11/4 19:42:46,84,0.717,1699126966.0
2023/11/4 19:42:47,84,0.707,1699126967.0
2023/11/4 19:42:48,84,0.716,1699126968.0
2023/11/4 19:42:49,84,0.718,1699126969.0
2023/11/4 19:42:50,84,0.727,1699126970.0
2023/11/4 19:42:51,84,0.719,1699126971.0
2023/11/4 19:42:52,84,0.712,1699126972.0
2023/11/4 19:42:53,84,0.705,1699126973.0
2023/11/4 19:42:54,84,0.705,1699126974.0
2023/11/4 19:42:55,84,0.708,1699126975.0
2023/11/4 19:42:56,84,0.725,1699126976.0
2023/11/4 19:42:57,84,0.728,1699126977.0
2023/11/4 19:42:58,84,0.724,1699126978.0
2023/11/4 19:42:59,84,0.704,1699126979.0
2023/11/4 19:43:00,84,0.707,1699126980.0
2023/11/4 19:43:01,84,0.698,1699126981.0
2023/11/4 19:43:02,84,0.693,1699126982.0
2023/11/4 19:43:03,85,0.697,1699126983.0
2023/11/4 19:43:04,85,0.688,1699126984.0
2023/11/4 19:43:05,85,0.695,1699126985.0
2023/11/4 19:43:06,86,0.695,1699126986.0
2023/11/4 19:43:07,86,0.694,1699126987.0
2023/11/4 19:43:08,86,0.682,1699126988.0
2023/11/4 19:43:09,86,0.69,1699126989.0
2023/11/4 19:43:10,86,0.684,1699126990.0
2023/11/4 19:43:11,87,0.692,1699126991.0
2023/11/4 19:43:12,87,0.684,1699126992.0
2023/11/4 19:43:13,87,0.697,1699126993.0
2023/11/4 19:43:14,87,0.684,1699126994.0
2023/11/4 19:43:15,87,0.71,1699126995.0
2023/11/4 19:43:16,86,0.691,1699126996.0
2023/11/4 19:43:17,86,0.695,1699126997.0
2023/11/4 19:43:18,86,0.679,1699126998.0
2023/11/4 19:43:19,87,0.667,1699126999.0
2023/11/4 19:43:20,87,0.672,1699127000.0
2023/11/4 19:43:21,88,0.668,1699127001.0
2023/11/4 19:43:22,88,0.661,1699127002.0
2023/11/4 19:43:23,89,0.649,1699127003.0
2023/11/4 19:43:24,89,0.652,1699127004.0
2023/11/4 19:43:25,90,0.656,1699127005.0
2023/11/4 19:43:26,90,0.664,1699127006.0
2023/11/4 19:43:27,90,0.671,1699127007.0
2023/11/4 19:43:28,90,0.679,1699127008.0
2023/11/4 19:43:29,90,0.67,1699127009.0
2023/11/4 19:43:30,90,0.661,1699127010.0
2023/11/4 19:43:31,90,0.656,1699127011.0
2023/11/4 19:43:32,90,0.651,1699127012.0
2023/11/4 19:43:33,91,0.656,1699127013.0
2023/11/4 19:43:34,91,0.652,1699127014.0
2023/11/4 19:43:35,91,0.646,1699127015.0
2023/11/4 19:43:36,91,0.65,1699127016.0
2023/11/4 19:43:37,91,0.679,1699127017.0
2023/11/4 19:43:38,91,0.675,1699127018.0
2023/11/4 19:43:39,90,0.698,1699127019.0
2023/11/4 19:43:40,90,0.711,1699127020.0
2023/11/4 19:43:41,89,0.698,1699127021.0
2023/11/4 19:43:42,88,0.715,1699127022.0
2023/11/4 19:43:43,88,0.715,1699127023.0
2023/11/4 19:43:44,87,0.717,1699127024.0
2023/11/4 19:43:45,86,0.715,1699127025.0
2023/11/4 19:43:46,86,0.717,1699127026.0
2023/11/4 19:43:47,86,0.697,1699127027.0
2023/11/4 19:43:48,86,0.692,1699127028.0
2023/11/4 19:43:49,86,0.718,1699127029.0
2023/11/4 19:43:50,86,0.731,1699127030.0
2023/11/4 19:43:51,85,0.718,1699127031.0
2023/11/4 19:43:52,85,0.745,1699127032.0
2023/11/4 19:43:53,84,0.734,1699127033.0
2023/11/4 19:43:54,84,0.733,1699127034.0
2023/11/4 19:43:55,83,0.722,1699127035.0
2023/11/4 19:43:56,83,0.739,1699127036.0
2023/11/4 19:43:57,83,0.753,1699127037.0
2023/11/4 19:43:58,83,0.74,1699127038.0
2023/11/4 19:43:59,82,0.737,1699127039.0
2023/11/4 19:44:00,82,0.733,1699127040.0
2023/11/4 19:44:01,82,0.752,1699127041.0
2023/11/4 19:44:02,82,0.743,1699127042.0
2023/11/4 19:44:03,82,0.74,1699127043.0
2023/11/4 19:44:04,82,0.746,1699127044.0
2023/11/4 19:44:05,82,0.726,1699127045.0
2023/11/4 19:44:06,82,0.717,1699127046.0
2023/11/4 19:44:07,82,0.713,1699127047.0
2023/11/4 19:44:08,82,0.715,1699127048.0
2023/11/4 19:44:09,83,0.732,1699127049.0
2023/11/4 19:44:10,83,0.74,1699127050.0
2023/11/4 19:44:11,82,0.736,1699127051.0
2023/11/4 19:44:12,82,0.728,1699127052.0
2023/11/4 19:44:13,82,0.721,1699127053.0
2023/11/4 19:44:14,82,0.717,1699127054.0
2023/11/4 19:44:15,83,0.71,1699127055.0
2023/11/4 19:44:16,83,0.719,1699127056.0
2023/11/4 19:44:17,83,0.717,1699127057.0
2023/11/4 19:44:18,83,0.723,1699127058.0
2023/11/4 19:44:19,83,0.713,1699127059.0
2023/11/4 19:44:20,83,0.712,1699127060.0
2023/11/4 19:44:21,84,0.712,1699127061.0
2023/11/4 19:44:22,84,0.72,1699127062.0
2023/11/4 19:44:23,84,0.713,1699127063.0
2023/11/4 19:44:24,84,0.742,1699127064.0
2023/11/4 19:44:25,83,0.721,1699127065.0
2023/11/4 19:44:26,83,0.738,1699127066.0
2023/11/4 19:44:27,83,0.733,1699127067.0
2023/11/4 19:44:28,83,0.741,1699127068.0
2023/11/4 19:44:29,82,0.717,1699127069.0
2023/11/4 19:44:30,82,0.729,1699127070.0
2023/11/4 19:44:31,83,0.729,1699127071.0
2023/11/4 19:44:32,83,0.734,1699127072.0
2023/11/4 19:44:33,82,0.736,1699127073.0
2023/11/4 19:44:34,82,0.729,1699127074.0
2023/11/4 19:44:35,82,0.726,1699127075.0
2023/11/4 19:44:36,82,0.718,1699127076.0
2023/11/4 19:44:37,82,0.729,1699127077.0
2023/11/4 19:44:38,82,0.714,1699127078.0
2023/11/4 19:44:39,83,0.717,1699127079.0
2023/11/4 19:44:40,83,0.718,1699127080.0
2023/11/4 19:44:41,83,0.72,1699127081.0
2023/11/4 19:44:42,83,0.704,1699127082.0
2023/11/4 19:44:43,83,0.713,1699127083.0
2023/11/4 19:44:44,83,0.709,1699127084.0
2023/11/4 19:44:45,84,0.7,1699127085.0
2023/11/4 19:44:46,84,0.697,1699127086.0
2023/11/4 19:44:47,84,0.697,1699127087.0
2023/11/4 19:44:48,85,0.688,1699127088.0
2023/11/4 19:44:49,85,0.683,1699127089.0
2023/11/4 19:44:50,85,0.67,1699127090.0
2023/11/4 19:44:51,86,0.661,1699127091.0
2023/11/4 19:44:52,87,0.661,1699127092.0
2023/11/4 19:44:53,88,0.65,1699127093.0
2023/11/4 19:45:13,91,0.67,1699127113.0
2023/11/4 19:45:14,90,0.672,1699127114.0
2023/11/4 19:45:15,90,0.674,1699127115.0
2023/11/4 19:45:16,90,0.676,1699127116.0
2023/11/4 19:45:17,90,0.675,1699127117.0
2023/11/4 19:45:18,89,0.68,1699127118.0
2023/11/4 19:45:19,89,0.682,1699127119.0
2023/11/4 19:45:20,89,0.677,1699127120.0
2023/11/4 19:45:21,89,0.688,1699127121.0
2023/11/4 19:45:22,89,0.684,1699127122.0
2023/11/4 19:45:23,88,0.684,1699127123.0
2023/11/4 19:45:24,88,0.672,1699127124.0
2023/11/4 19:45:25,89,0.666,1699127125.0
2023/11/4 19:45:26,89,0.644,1699127126.0
2023/11/4 19:45:27,90,0.641,1699127127.0
2023/11/4 19:45:28,91,0.629,1699127128.0
2023/11/4 19:45:29,92,0.615,1699127129.0
2023/11/4 19:45:30,93,0.611,1699127130.0
2023/11/4 19:45:31,95,0.612,1699127131.0
2023/11/4 19:45:32,95,0.617,1699127132.0
2023/11/4 19:45:33,96,0.648,1699127133.0
2023/11/4 19:45:34,95,0.652,1699127134.0
2023/11/4 19:45:35,94,0.653,1699127135.0
2023/11/4 19:45:36,94,0.66,1699127136.0
2023/11/4 19:45:37,93,0.671,1699127137.0
2023/11/4 19:45:38,92,0.681,1699127138.0
2023/11/4 19:45:39,91,0.703,1699127139.0
2023/11/4 19:45:40,90,0.714,1699127140.0
2023/11/4 19:45:41,89,0.721,1699127141.0
2023/11/4 19:45:42,88,0.718,1699127142.0
2023/11/4 19:45:43,87,0.719,1699127143.0
2023/11/4 19:45:44,86,0.701,1699127144.0
2023/11/4 19:45:45,86,0.704,1699127145.0
2023/11/4 19:45:46,86,0.717,1699127146.0
2023/11/4 19:45:47,86,0.735,1699127147.0
2023/11/4 19:45:48,85,0.734,1699127148.0
2023/11/4 19:45:49,84,0.721,1699127149.0
2023/11/4 19:45:50,84,0.735,1699127150.0
2023/11/4 19:45:51,84,0.737,1699127151.0
2023/11/4 19:45:52,83,0.709,1699127152.0
2023/11/4 19:45:53,83,0.719,1699127153.0
2023/11/4 19:45:54,83,0.732,1699127154.0
2023/11/4 19:45:55,83,0.746,1699127155.0
2023/11/4 19:45:56,83,0.727,1699127156.0
2023/11/4 19:45:57,83,0.731,1699127157.0
2023/11/4 19:45:58,83,0.735,1699127158.0
2023/11/4 19:45:59,83,0.735,1699127159.0
2023/11/4 19:46:00,82,0.724,1699127160.0
2023/11/4 19:46:01,82,0.701,1699127161.0
2023/11/4 19:46:02,83,0.708,1699127162.0
2023/11/4 19:46:03,83,0.702,1699127163.0
2023/11/4 19:46:04,83,0.706,1699127164.0
2023/11/4 19:46:05,84,0.718,1699127165.0
2023/11/4 19:46:06,84,0.71,1699127166.0
2023/11/4 19:46:07,84,0.7,1699127167.0
2023/11/4 19:46:08,84,0.698,1699127168.0
2023/11/4 19:46:09,85,0.688,1699127169.0
2023/11/4 19:46:10,85,0.693,1699127170.0
2023/11/4 19:46:11,85,0.703,1699127171.0
2023/11/4 19:46:12,85,0.727,1699127172.0
2023/11/4 19:46:13,85,0.726,1699127173.0
2023/11/4 19:46:14,85,0.742,1699127174.0
2023/11/4 19:46:15,84,0.738,1699127175.0
2023/11/4 19:46:16,83,0.732,1699127176.0
2023/11/4 19:46:17,83,0.747,1699127177.0
2023/11/4 19:46:18,83,0.748,1699127178.0
2023/11/4 19:46:19,82,0.729,1699127179.0
2023/11/4 19:46:20,82,0.75,1699127180.0
2023/11/4 19:46:21,82,0.732,1699127181.0
2023/11/4 19:46:22,82,0.73,1699127182.0
2023/11/4 19:46:23,82,0.75,1699127183.0
2023/11/4 19:46:24,81,0.742,1699127184.0
2023/11/4 19:46:25,81,0.742,1699127185.0
2023/11/4 19:46:26,81,0.759,1699127186.0
2023/11/4 19:46:27,81,0.731,1699127187.0
2023/11/4 19:46:28,81,0.73,1699127188.0
2023/11/4 19:46:29,81,0.708,1699127189.0
2023/11/4 19:46:30,82,0.692,1699127190.0
2023/11/4 19:46:31,83,0.681,1699127191.0
2023/11/4 19:46:32,83,0.688,1699127192.0
2023/11/4 19:46:33,84,0.709,1699127193.0
2023/11/4 19:46:34,84,0.696,1699127194.0
2023/11/4 19:46:35,84,0.709,1699127195.0
2023/11/4 19:46:36,84,0.721,1699127196.0
2023/11/4 19:46:37,84,0.7,1699127197.0
2023/11/4 19:46:38,84,0.715,1699127198.0
2023/11/4 19:46:39,84,0.723,1699127199.0
2023/11/4 19:46:40,84,0.71,1699127200.0
2023/11/4 19:46:41,84,0.723,1699127201.0
2023/11/4 19:46:42,84,0.729,1699127202.0
2023/11/4 19:46:43,84,0.713,1699127203.0
2023/11/4 19:46:44,84,0.726,1699127204.0
2023/11/4 19:46:45,84,0.732,1699127205.0
2023/11/4 19:46:46,84,0.726,1699127206.0
2023/11/4 19:46:47,84,0.735,1699127207.0
2023/11/4 19:46:48,83,0.738,1699127208.0
2023/11/4 19:46:49,83,0.737,1699127209.0
2023/11/4 19:46:50,83,0.74,1699127210.0
2023/11/4 19:46:51,83,0.729,1699127211.0
2023/11/4 19:46:52,83,0.742,1699127212.0
2023/11/4 19:46:53,82,0.735,1699127213.0
2023/11/4 19:46:54,82,0.709,1699127214.0
2023/11/4 19:46:55,83,0.699,1699127215.0
2023/11/4 19:46:56,83,0.687,1699127216.0
2023/11/4 19:46:57,84,0.693,1699127217.0
2023/11/4 19:46:58,84,0.689,1699127218.0
2023/11/4 19:46:59,85,0.688,1699127219.0
2023/11/4 19:47:00,85,0.706,1699127220.0
2023/11/4 19:47:01,85,0.703,1699127221.0
2023/11/4 19:47:02,85,0.716,1699127222.0
2023/11/4 19:47:03,85,0.73,1699127223.0
2023/11/4 19:47:04,85,0.707,1699127224.0
2023/11/4 19:47:05,85,0.717,1699127225.0
2023/11/4 19:47:06,84,0.725,1699127226.0
2023/11/4 19:47:07,84,0.715,1699127227.0
2023/11/4 19:47:08,84,0.699,1699127228.0
2023/11/4 19:47:09,84,0.699,1699127229.0
2023/11/4 19:47:10,85,0.713,1699127230.0
2023/11/4 19:47:11,84,0.736,1699127231.0
2023/11/4 19:47:12,84,0.723,1699127232.0
2023/11/4 19:47:13,84,0.737,1699127233.0
2023/11/4 19:47:14,83,0.732,1699127234.0
2023/11/4 19:47:15,83,0.726,1699127235.0
2023/11/4 19:47:16,83,0.743,1699127236.0
2023/11/4 19:47:17,83,0.714,1699127237.0
2023/11/4 19:47:18,83,0.726,1699127238.0
2023/11/4 19:47:19,83,0.733,1699127239.0
2023/11/4 19:47:20,83,0.721,1699127240.0
2023/11/4 19:47:21,83,0.716,1699127241.0
2023/11/4 19:47:22,83,0.702,1699127242.0
2023/11/4 19:47:23,83,0.688,1699127243.0
2023/11/4 19:47:24,84,0.673,1699127244.0
2023/11/4 19:47:25,85,0.667,1699127245.0
2023/11/4 19:47:26,86,0.663,1699127246.0
2023/11/4 19:47:27,86,0.675,1699127247.0
2023/11/4 19:47:28,87,0.707,1699127248.0
2023/11/4 19:47:29,87,0.702,1699127249.0
2023/11/4 19:47:30,87,0.733,1699127250.0
2023/11/4 19:47:31,85,0.779,1699127251.0
2023/11/4 19:47:32,84,0.738,1699127252.0
2023/11/4 19:47:33,84,0.723,1699127253.0
2023/11/4 19:47:34,83,0.748,1699127254.0
2023/11/4 19:47:44,80,0.739,1699127264.0
2023/11/4 19:47:45,80,0.743,1699127265.0
2023/11/4 19:47:46,80,0.744,1699127266.0
2023/11/4 19:47:47,80,0.741,1699127267.0
2023/11/4 19:47:48,80,0.741,1699127268.0
2023/11/4 19:47:49,80,0.743,1699127269.0
2023/11/4 19:47:50,81,0.749,1699127270.0
2023/11/4 19:47:51,81,0.761,1699127271.0
2023/11/4 19:47:52,80,0.759,1699127272.0
2023/11/4 19:47:53,80,0.752,1699127273.0
2023/11/4 19:47:54,80,0.749,1699127274.0
2023/11/4 19:47:55,80,0.73,1699127275.0
2023/11/4 19:47:56,80,0.745,1699127276.0
2023/11/4 19:47:57,80,0.74,1699127277.0
2023/11/4 19:47:58,80,0.738,1699127278.0
2023/11/4 19:47:59,81,0.758,1699127279.0
2023/11/4 19:48:00,80,0.743,1699127280.0
2023/11/4 19:48:01,80,0.769,1699127281.0
2023/11/4 19:48:02,80,0.778,1699127282.0
2023/11/4 19:48:03,80,0.759,1699127283.0
2023/11/4 19:48:04,79,0.765,1699127284.0
2023/11/4 19:48:05,79,0.739,1699127285.0
2023/11/4 19:48:06,79,0.744,1699127286.0
2023/11/4 19:48:07,80,0.753,1699127287.0
2023/11/4 19:48:08,80,0.747,1699127288.0
2023/11/4 19:48:09,80,0.766,1699127289.0
2023/11/4 19:48:10,80,0.755,1699127290.0
2023/11/4 19:48:11,80,0.724,1699127291.0
2023/11/4 19:48:12,80,0.723,1699127292.0
2023/11/4 19:48:13,81,0.718,1699127293.0
2023/11/4 19:48:14,81,0.716,1699127294.0
2023/11/4 19:48:15,81,0.718,1699127295.0
2023/11/4 19:48:16,82,0.694,1699127296.0
2023/11/4 19:48:17,82,0.689,1699127297.0
2023/11/4 19:48:18,83,0.688,1699127298.0
2023/11/4 19:48:19,84,0.689,1699127299.0
2023/11/4 19:48:20,84,0.704,1699127300.0
2023/11/4 19:48:21,84,0.689,1699127301.0
2023/11/4 19:48:22,85,0.684,1699127302.0
2023/11/4 19:48:23,85,0.676,1699127303.0
2023/11/4 19:48:24,86,0.658,1699127304.0
2023/11/4 19:48:25,87,0.661,1699127305.0
2023/11/4 19:48:26,88,0.643,1699127306.0
2023/11/4 19:48:27,89,0.648,1699127307.0
2023/11/4 19:48:28,90,0.661,1699127308.0
2023/11/4 19:48:29,90,0.686,1699127309.0
2023/11/4 19:48:30,90,0.715,1699127310.0
2023/11/4 19:48:31,88,0.716,1699127311.0
2023/11/4 19:48:32,88,0.71,1699127312.0
2023/11/4 19:48:33,87,0.697,1699127313.0
2023/11/4 19:48:34,87,0.701,1699127314.0
2023/11/4 19:48:35,87,0.738,1699127315.0
2023/11/4 19:48:36,86,0.739,1699127316.0
2023/11/4 19:48:37,85,0.804,1699127317.0
2023/11/4 19:48:38,84,0.846,1699127318.0
2023/11/4 19:48:39,83,0.844,1699127319.0
2023/11/4 19:48:40,80,0.781,1699127320.0
2023/11/4 19:48:41,80,0.771,1699127321.0
2023/11/4 19:48:42,80,0.775,1699127322.0
2023/11/4 19:48:43,79,0.768,1699127323.0
2023/11/4 19:48:44,79,0.786,1699127324.0
2023/11/4 19:48:45,79,0.779,1699127325.0
2023/11/4 19:48:46,79,0.785,1699127326.0
2023/11/4 19:48:47,78,0.813,1699127327.0
2023/11/4 19:48:48,78,0.804,1699127328.0
2023/11/4 19:48:49,77,0.827,1699127329.0
2023/11/4 19:48:50,77,0.805,1699127330.0
2023/11/4 19:48:51,77,0.769,1699127331.0
2023/11/4 19:48:52,77,0.79,1699127332.0
2023/11/4 19:48:53,77,0.775,1699127333.0
2023/11/4 19:48:54,77,0.775,1699127334.0
